"idResource","idUser","chosenCategory","incentive"
67640,701,2,"EXTRINSIC"
67640,674,2,"EXTRINSIC"
67640,672,2,"EXTRINSIC"
67641,672,6,"EXTRINSIC"
67642,704,6,"EXTRINSIC"
67642,648,6,"EXTRINSIC"
67642,671,6,"EXTRINSIC"
67642,674,6,"EXTRINSIC"
67642,672,6,"EXTRINSIC"
67643,672,2,"EXTRINSIC"
67643,756,6,"EXTRINSIC"
67644,281,6,"EXTRINSIC"
67644,665,6,"EXTRINSIC"
67644,648,6,"EXTRINSIC"
67644,659,6,"EXTRINSIC"
67644,670,6,"EXTRINSIC"
67644,666,6,"EXTRINSIC"
67644,672,6,"EXTRINSIC"
67645,672,2,"EXTRINSIC"
67646,672,6,"EXTRINSIC"
67648,756,6,"EXTRINSIC"
67648,672,6,"EXTRINSIC"
67650,672,2,"EXTRINSIC"
67651,704,1,"EXTRINSIC"
67651,671,6,"EXTRINSIC"
67651,674,4,"EXTRINSIC"
67651,670,5,"EXTRINSIC"
67651,698,6,"EXTRINSIC"
67651,648,6,"EXTRINSIC"
67651,672,6,"EXTRINSIC"
67654,666,6,"EXTRINSIC"
67654,659,6,"EXTRINSIC"
67654,665,6,"EXTRINSIC"
67654,672,6,"EXTRINSIC"
67655,674,2,"EXTRINSIC"
67655,695,2,"EXTRINSIC"
67655,697,2,"EXTRINSIC"
67655,671,2,"EXTRINSIC"
67655,670,2,"EXTRINSIC"
67655,672,2,"EXTRINSIC"
67656,672,6,"EXTRINSIC"
67657,678,6,"EXTRINSIC"
67657,674,6,"EXTRINSIC"
67657,666,1,"EXTRINSIC"
67657,659,1,"EXTRINSIC"
67657,672,6,"EXTRINSIC"
67657,676,6,"EXTRINSIC"
67657,680,6,"EXTRINSIC"
67657,677,6,"EXTRINSIC"
67658,671,6,"EXTRINSIC"
67658,281,6,"EXTRINSIC"
67658,672,6,"EXTRINSIC"
67658,311,6,"EXTRINSIC"
67658,717,6,"EXTRINSIC"
67659,671,6,"EXTRINSIC"
67659,714,6,"EXTRINSIC"
67659,672,6,"EXTRINSIC"
67659,93,6,"EXTRINSIC"
67661,672,6,"EXTRINSIC"
67663,672,6,"EXTRINSIC"
67664,281,6,"EXTRINSIC"
67664,648,6,"EXTRINSIC"
67664,672,6,"EXTRINSIC"
67664,659,6,"EXTRINSIC"
67664,665,6,"EXTRINSIC"
67665,714,2,"EXTRINSIC"
67665,671,2,"EXTRINSIC"
67665,672,2,"EXTRINSIC"
67665,93,2,"EXTRINSIC"
67665,19,2,"EXTRINSIC"
67666,672,6,"EXTRINSIC"
67667,672,6,"EXTRINSIC"
67667,671,6,"EXTRINSIC"
67667,682,6,"EXTRINSIC"
67667,681,6,"EXTRINSIC"
67669,672,6,"EXTRINSIC"
67669,756,6,"EXTRINSIC"
67671,851,6,"EXTRINSIC"
67671,672,6,"EXTRINSIC"
67671,756,6,"EXTRINSIC"
67673,672,6,"EXTRINSIC"
67674,706,6,"EXTRINSIC"
67674,708,1,"EXTRINSIC"
67674,682,3,"EXTRINSIC"
67674,672,6,"EXTRINSIC"
67674,671,6,"EXTRINSIC"
67674,709,6,"EXTRINSIC"
67674,704,6,"EXTRINSIC"
67674,707,1,"EXTRINSIC"
67675,311,2,"EXTRINSIC"
67675,93,2,"EXTRINSIC"
67675,671,2,"EXTRINSIC"
67675,672,2,"EXTRINSIC"
67675,714,2,"EXTRINSIC"
67676,672,6,"EXTRINSIC"
67676,756,6,"EXTRINSIC"
67677,672,6,"EXTRINSIC"
67677,648,6,"EXTRINSIC"
67677,698,6,"EXTRINSIC"
67677,670,6,"EXTRINSIC"
67677,674,6,"EXTRINSIC"
67678,756,6,"EXTRINSIC"
67678,851,6,"EXTRINSIC"
67678,672,6,"EXTRINSIC"
67678,847,6,"EXTRINSIC"
67679,672,6,"EXTRINSIC"
67680,756,2,"EXTRINSIC"
67680,672,2,"EXTRINSIC"
67682,851,6,"EXTRINSIC"
67682,672,6,"EXTRINSIC"
67682,756,6,"EXTRINSIC"
67683,672,6,"EXTRINSIC"
67684,672,1,"EXTRINSIC"
67686,672,6,"EXTRINSIC"
67686,756,2,"EXTRINSIC"
67687,671,6,"EXTRINSIC"
67687,672,6,"EXTRINSIC"
67687,721,6,"EXTRINSIC"
67687,311,6,"EXTRINSIC"
67688,717,6,"EXTRINSIC"
67688,281,6,"EXTRINSIC"
67688,671,6,"EXTRINSIC"
67688,311,6,"EXTRINSIC"
67688,672,6,"EXTRINSIC"
67691,674,6,"EXTRINSIC"
67691,677,6,"EXTRINSIC"
67691,659,6,"EXTRINSIC"
67691,676,6,"EXTRINSIC"
67691,672,6,"EXTRINSIC"
67692,671,6,"EXTRINSIC"
67692,714,6,"EXTRINSIC"
67692,93,6,"EXTRINSIC"
67692,672,6,"EXTRINSIC"
67694,672,6,"EXTRINSIC"
67695,672,2,"EXTRINSIC"
67696,672,6,"EXTRINSIC"
67697,672,6,"EXTRINSIC"
67698,851,6,"EXTRINSIC"
67698,672,6,"EXTRINSIC"
67698,756,6,"EXTRINSIC"
67699,672,6,"EXTRINSIC"
67700,666,2,"EXTRINSIC"
67700,672,2,"EXTRINSIC"
67700,659,2,"EXTRINSIC"
67700,665,2,"EXTRINSIC"
67702,672,6,"EXTRINSIC"
67703,851,6,"EXTRINSIC"
67703,672,6,"EXTRINSIC"
67703,756,6,"EXTRINSIC"
67704,93,6,"EXTRINSIC"
67704,672,6,"EXTRINSIC"
67704,671,6,"EXTRINSIC"
67704,311,6,"EXTRINSIC"
67704,714,6,"EXTRINSIC"
67705,672,2,"EXTRINSIC"
67707,672,6,"EXTRINSIC"
67708,674,6,"EXTRINSIC"
67708,93,6,"EXTRINSIC"
67708,671,6,"EXTRINSIC"
67708,670,6,"EXTRINSIC"
67708,672,6,"EXTRINSIC"
67708,689,5,"EXTRINSIC"
67708,682,6,"EXTRINSIC"
67709,672,6,"EXTRINSIC"
67711,672,6,"EXTRINSIC"
67712,672,6,"EXTRINSIC"
67714,672,6,"EXTRINSIC"
67714,756,6,"EXTRINSIC"
67715,659,2,"EXTRINSIC"
67715,676,2,"EXTRINSIC"
67715,672,2,"EXTRINSIC"
67715,674,2,"EXTRINSIC"
67715,666,2,"EXTRINSIC"
67716,672,6,"EXTRINSIC"
67716,756,6,"EXTRINSIC"
67717,672,6,"EXTRINSIC"
67717,756,6,"EXTRINSIC"
67718,672,6,"EXTRINSIC"
67718,756,6,"EXTRINSIC"
67718,851,6,"EXTRINSIC"
67718,847,6,"EXTRINSIC"
67720,672,2,"EXTRINSIC"
67720,756,2,"EXTRINSIC"
67721,674,6,"EXTRINSIC"
67721,666,6,"EXTRINSIC"
67721,659,6,"EXTRINSIC"
67721,665,6,"EXTRINSIC"
67721,670,6,"EXTRINSIC"
67721,672,6,"EXTRINSIC"
67722,851,6,"EXTRINSIC"
67722,672,6,"EXTRINSIC"
67722,756,6,"EXTRINSIC"
67723,674,6,"EXTRINSIC"
67723,677,6,"EXTRINSIC"
67723,682,6,"EXTRINSIC"
67723,676,6,"EXTRINSIC"
67723,672,6,"EXTRINSIC"
67725,756,2,"EXTRINSIC"
67725,672,2,"EXTRINSIC"
67726,670,6,"EXTRINSIC"
67726,682,6,"EXTRINSIC"
67726,671,6,"EXTRINSIC"
67726,672,6,"EXTRINSIC"
67726,13,6,"EXTRINSIC"
67726,691,3,"EXTRINSIC"
67727,672,6,"EXTRINSIC"
67727,721,6,"EXTRINSIC"
67727,311,6,"EXTRINSIC"
67727,720,6,"EXTRINSIC"
67727,671,6,"EXTRINSIC"
67728,671,6,"EXTRINSIC"
67728,721,6,"EXTRINSIC"
67728,672,6,"EXTRINSIC"
67728,728,6,"EXTRINSIC"
67728,727,6,"EXTRINSIC"
67728,729,6,"EXTRINSIC"
67729,648,6,"EXTRINSIC"
67729,659,6,"EXTRINSIC"
67729,665,6,"EXTRINSIC"
67729,672,6,"EXTRINSIC"
67730,756,2,"EXTRINSIC"
67734,672,6,"EXTRINSIC"
67736,756,6,"EXTRINSIC"
67736,672,6,"EXTRINSIC"
67737,672,6,"EXTRINSIC"
67738,672,6,"EXTRINSIC"
67738,676,6,"EXTRINSIC"
67738,674,6,"EXTRINSIC"
67738,677,6,"EXTRINSIC"
67738,681,6,"EXTRINSIC"
67739,756,6,"EXTRINSIC"
67739,672,6,"EXTRINSIC"
67739,847,6,"EXTRINSIC"
67739,851,6,"EXTRINSIC"
67741,93,6,"EXTRINSIC"
67741,714,6,"EXTRINSIC"
67741,311,6,"EXTRINSIC"
67741,671,6,"EXTRINSIC"
67741,672,6,"EXTRINSIC"
67742,672,6,"EXTRINSIC"
67743,672,6,"EXTRINSIC"
67744,672,6,"EXTRINSIC"
67745,756,2,"EXTRINSIC"
67745,672,2,"EXTRINSIC"
67746,851,6,"EXTRINSIC"
67746,756,6,"EXTRINSIC"
67746,672,6,"EXTRINSIC"
67747,672,6,"EXTRINSIC"
67747,659,6,"EXTRINSIC"
67747,648,6,"EXTRINSIC"
67747,666,6,"EXTRINSIC"
67747,670,6,"EXTRINSIC"
67747,665,6,"EXTRINSIC"
67747,668,6,"EXTRINSIC"
67748,677,6,"EXTRINSIC"
67748,674,6,"EXTRINSIC"
67748,681,6,"EXTRINSIC"
67748,672,6,"EXTRINSIC"
67750,672,2,"EXTRINSIC"
67752,672,6,"EXTRINSIC"
67753,672,6,"EXTRINSIC"
67753,671,6,"EXTRINSIC"
67753,93,6,"EXTRINSIC"
67753,714,6,"EXTRINSIC"
67755,717,2,"EXTRINSIC"
67755,311,2,"EXTRINSIC"
67755,672,2,"EXTRINSIC"
67755,671,2,"EXTRINSIC"
67756,672,6,"EXTRINSIC"
67757,672,6,"EXTRINSIC"
67758,672,6,"EXTRINSIC"
67759,672,3,"EXTRINSIC"
67759,682,1,"EXTRINSIC"
67759,671,1,"EXTRINSIC"
67759,674,1,"EXTRINSIC"
67759,93,1,"EXTRINSIC"
67760,851,2,"EXTRINSIC"
67760,756,2,"EXTRINSIC"
67760,672,2,"EXTRINSIC"
67760,847,2,"EXTRINSIC"
67761,714,6,"EXTRINSIC"
67761,672,6,"EXTRINSIC"
67761,311,6,"EXTRINSIC"
67761,93,6,"EXTRINSIC"
67761,671,6,"EXTRINSIC"
67762,672,6,"EXTRINSIC"
67763,847,6,"EXTRINSIC"
67763,756,6,"EXTRINSIC"
67763,851,6,"EXTRINSIC"
67763,672,6,"EXTRINSIC"
67764,93,6,"EXTRINSIC"
67764,712,1,"EXTRINSIC"
67764,281,1,"EXTRINSIC"
67764,671,1,"EXTRINSIC"
67764,672,1,"EXTRINSIC"
67764,682,1,"EXTRINSIC"
67764,709,1,"EXTRINSIC"
67766,682,6,"EXTRINSIC"
67766,677,6,"EXTRINSIC"
67766,672,6,"EXTRINSIC"
67766,681,6,"EXTRINSIC"
67766,674,6,"EXTRINSIC"
67767,672,6,"EXTRINSIC"
67768,672,6,"EXTRINSIC"
67768,756,6,"EXTRINSIC"
67768,851,6,"EXTRINSIC"
67768,847,6,"EXTRINSIC"
67769,648,2,"EXTRINSIC"
67769,649,6,"EXTRINSIC"
67769,659,2,"EXTRINSIC"
67769,672,2,"EXTRINSIC"
67769,281,2,"EXTRINSIC"
67770,672,4,"EXTRINSIC"
67770,756,6,"EXTRINSIC"
67771,672,6,"EXTRINSIC"
67772,672,6,"EXTRINSIC"
67773,671,6,"EXTRINSIC"
67773,672,6,"EXTRINSIC"
67773,720,6,"EXTRINSIC"
67773,311,6,"EXTRINSIC"
67774,672,2,"EXTRINSIC"
67776,756,6,"EXTRINSIC"
67776,672,6,"EXTRINSIC"
67776,851,6,"EXTRINSIC"
67777,672,6,"EXTRINSIC"
67777,659,6,"EXTRINSIC"
67777,648,6,"EXTRINSIC"
67778,672,6,"EXTRINSIC"
67779,672,2,"EXTRINSIC"
67779,714,2,"EXTRINSIC"
67779,671,2,"EXTRINSIC"
67779,93,2,"EXTRINSIC"
67780,659,3,"EXTRINSIC"
67780,672,6,"EXTRINSIC"
67780,281,6,"EXTRINSIC"
67780,648,6,"EXTRINSIC"
67780,662,6,"EXTRINSIC"
67780,661,3,"EXTRINSIC"
67781,672,6,"EXTRINSIC"
67782,756,6,"EXTRINSIC"
67782,672,6,"EXTRINSIC"
67783,672,6,"EXTRINSIC"
67783,682,6,"EXTRINSIC"
67783,93,6,"EXTRINSIC"
67783,671,6,"EXTRINSIC"
67784,672,2,"EXTRINSIC"
67784,93,2,"EXTRINSIC"
67784,714,2,"EXTRINSIC"
67784,311,2,"EXTRINSIC"
67784,671,2,"EXTRINSIC"
67784,713,2,"EXTRINSIC"
67786,681,6,"EXTRINSIC"
67786,674,6,"EXTRINSIC"
67786,684,1,"EXTRINSIC"
67786,676,6,"EXTRINSIC"
67786,672,6,"EXTRINSIC"
67786,93,6,"EXTRINSIC"
67786,677,6,"EXTRINSIC"
67786,682,6,"EXTRINSIC"
67787,721,6,"EXTRINSIC"
67787,671,6,"EXTRINSIC"
67787,672,6,"EXTRINSIC"
67787,720,6,"EXTRINSIC"
67787,311,6,"EXTRINSIC"
67788,311,6,"EXTRINSIC"
67788,672,6,"EXTRINSIC"
67788,671,6,"EXTRINSIC"
67788,717,6,"EXTRINSIC"
67790,682,6,"EXTRINSIC"
67790,672,6,"EXTRINSIC"
67790,671,6,"EXTRINSIC"
67790,674,6,"EXTRINSIC"
67790,93,6,"EXTRINSIC"
67791,756,6,"EXTRINSIC"
67791,672,6,"EXTRINSIC"
67792,672,6,"EXTRINSIC"
67793,659,6,"EXTRINSIC"
67793,676,6,"EXTRINSIC"
67793,674,1,"EXTRINSIC"
67793,666,6,"EXTRINSIC"
67793,672,6,"EXTRINSIC"
67794,281,2,"EXTRINSIC"
67794,648,2,"EXTRINSIC"
67794,672,2,"EXTRINSIC"
67794,659,2,"EXTRINSIC"
67794,665,2,"EXTRINSIC"
67795,672,6,"EXTRINSIC"
67796,672,6,"EXTRINSIC"
67796,13,6,"EXTRINSIC"
67796,714,6,"EXTRINSIC"
67796,671,6,"EXTRINSIC"
67796,19,6,"EXTRINSIC"
67797,671,6,"EXTRINSIC"
67797,93,6,"EXTRINSIC"
67797,714,6,"EXTRINSIC"
67797,672,6,"EXTRINSIC"
67798,672,6,"EXTRINSIC"
67800,672,6,"EXTRINSIC"
67800,682,6,"EXTRINSIC"
67800,93,6,"EXTRINSIC"
67800,671,6,"EXTRINSIC"
67801,672,6,"EXTRINSIC"
67801,756,6,"EXTRINSIC"
67802,672,6,"EXTRINSIC"
67803,672,6,"EXTRINSIC"
67804,672,2,"EXTRINSIC"
67811,674,6,"EXTRINSIC"
67811,671,6,"EXTRINSIC"
67811,698,6,"EXTRINSIC"
67811,670,6,"EXTRINSIC"
67811,672,6,"EXTRINSIC"
67812,712,6,"EXTRINSIC"
67812,672,6,"EXTRINSIC"
67812,713,6,"EXTRINSIC"
67812,671,6,"EXTRINSIC"
67812,714,6,"EXTRINSIC"
67812,93,6,"EXTRINSIC"
67813,682,2,"EXTRINSIC"
67813,681,2,"EXTRINSIC"
67813,674,2,"EXTRINSIC"
67813,672,2,"EXTRINSIC"
67814,674,6,"EXTRINSIC"
67814,666,6,"EXTRINSIC"
67814,676,6,"EXTRINSIC"
67814,665,1,"EXTRINSIC"
67814,675,6,"EXTRINSIC"
67814,672,6,"EXTRINSIC"
67814,659,6,"EXTRINSIC"
67817,672,6,"EXTRINSIC"
67818,708,2,"EXTRINSIC"
67818,672,2,"EXTRINSIC"
67818,682,2,"EXTRINSIC"
67818,671,2,"EXTRINSIC"
67819,672,6,"EXTRINSIC"
67819,756,6,"EXTRINSIC"
67821,311,6,"EXTRINSIC"
67821,671,6,"EXTRINSIC"
67821,672,6,"EXTRINSIC"
67821,714,6,"EXTRINSIC"
67821,93,6,"EXTRINSIC"
67822,659,6,"EXTRINSIC"
67822,672,6,"EXTRINSIC"
67822,665,6,"EXTRINSIC"
67822,648,6,"EXTRINSIC"
67822,281,6,"EXTRINSIC"
67823,671,2,"EXTRINSIC"
67823,93,2,"EXTRINSIC"
67823,674,2,"EXTRINSIC"
67823,670,2,"EXTRINSIC"
67823,691,2,"EXTRINSIC"
67823,672,2,"EXTRINSIC"
67823,682,2,"EXTRINSIC"
67824,672,6,"EXTRINSIC"
67824,756,6,"EXTRINSIC"
67825,93,6,"EXTRINSIC"
67825,681,6,"EXTRINSIC"
67825,671,6,"EXTRINSIC"
67825,672,6,"EXTRINSIC"
67825,682,6,"EXTRINSIC"
67825,674,6,"EXTRINSIC"
67826,672,6,"EXTRINSIC"
67827,281,6,"EXTRINSIC"
67827,672,6,"EXTRINSIC"
67827,717,5,"EXTRINSIC"
67827,311,6,"EXTRINSIC"
67827,671,6,"EXTRINSIC"
67828,756,2,"EXTRINSIC"
67828,672,2,"EXTRINSIC"
67829,651,3,"EXTRINSIC"
67829,646,6,"EXTRINSIC"
67829,281,6,"EXTRINSIC"
67829,652,6,"EXTRINSIC"
67829,645,6,"EXTRINSIC"
67829,648,3,"EXTRINSIC"
67829,672,6,"EXTRINSIC"
67832,680,6,"EXTRINSIC"
67832,678,3,"EXTRINSIC"
67832,674,1,"EXTRINSIC"
67832,666,6,"EXTRINSIC"
67832,681,3,"EXTRINSIC"
67832,659,6,"EXTRINSIC"
67832,682,6,"EXTRINSIC"
67832,676,6,"EXTRINSIC"
67832,677,3,"EXTRINSIC"
67832,672,3,"EXTRINSIC"
67833,672,2,"EXTRINSIC"
67835,851,6,"EXTRINSIC"
67835,847,6,"EXTRINSIC"
67835,756,6,"EXTRINSIC"
67835,672,6,"EXTRINSIC"
67836,756,6,"EXTRINSIC"
67836,672,6,"EXTRINSIC"
67836,851,6,"EXTRINSIC"
67837,674,6,"EXTRINSIC"
67837,671,6,"EXTRINSIC"
67837,681,3,"EXTRINSIC"
67837,672,6,"EXTRINSIC"
67837,682,6,"EXTRINSIC"
67837,93,6,"EXTRINSIC"
67838,93,2,"EXTRINSIC"
67838,682,2,"EXTRINSIC"
67838,672,2,"EXTRINSIC"
67838,671,2,"EXTRINSIC"
67838,670,2,"EXTRINSIC"
67839,672,6,"EXTRINSIC"
67840,672,6,"EXTRINSIC"
67841,717,6,"EXTRINSIC"
67841,671,6,"EXTRINSIC"
67841,311,6,"EXTRINSIC"
67841,672,6,"EXTRINSIC"
67842,677,6,"EXTRINSIC"
67842,672,6,"EXTRINSIC"
67842,676,6,"EXTRINSIC"
67842,659,6,"EXTRINSIC"
67844,659,4,"EXTRINSIC"
67844,674,6,"EXTRINSIC"
67844,670,6,"EXTRINSIC"
67844,672,6,"EXTRINSIC"
67844,665,6,"EXTRINSIC"
67844,666,6,"EXTRINSIC"
67845,672,6,"EXTRINSIC"
67846,682,6,"EXTRINSIC"
67846,671,6,"EXTRINSIC"
67846,707,6,"EXTRINSIC"
67846,672,6,"EXTRINSIC"
67847,672,6,"EXTRINSIC"
67847,756,6,"EXTRINSIC"
67848,672,2,"EXTRINSIC"
67848,720,2,"EXTRINSIC"
67848,311,2,"EXTRINSIC"
67848,671,2,"EXTRINSIC"
67848,721,2,"EXTRINSIC"
67849,731,4,"EXTRINSIC"
67849,311,6,"EXTRINSIC"
67849,674,6,"EXTRINSIC"
67849,734,6,"EXTRINSIC"
67849,672,6,"EXTRINSIC"
67849,721,6,"EXTRINSIC"
67850,648,2,"EXTRINSIC"
67850,281,6,"EXTRINSIC"
67850,645,6,"EXTRINSIC"
67850,672,6,"EXTRINSIC"
67850,19,6,"EXTRINSIC"
67852,721,6,"EXTRINSIC"
67852,311,6,"EXTRINSIC"
67852,670,6,"EXTRINSIC"
67852,720,6,"EXTRINSIC"
67852,671,6,"EXTRINSIC"
67852,672,6,"EXTRINSIC"
67853,666,2,"EXTRINSIC"
67853,659,2,"EXTRINSIC"
67853,672,2,"EXTRINSIC"
67853,665,2,"EXTRINSIC"
67853,281,2,"EXTRINSIC"
67853,671,2,"EXTRINSIC"
67854,672,6,"EXTRINSIC"
67855,681,6,"EXTRINSIC"
67855,672,6,"EXTRINSIC"
67855,674,6,"EXTRINSIC"
67855,682,6,"EXTRINSIC"
67856,672,6,"EXTRINSIC"
67856,756,6,"EXTRINSIC"
67857,665,6,"EXTRINSIC"
67857,672,6,"EXTRINSIC"
67857,648,6,"EXTRINSIC"
67857,281,6,"EXTRINSIC"
67857,659,6,"EXTRINSIC"
67858,672,2,"EXTRINSIC"
67858,756,2,"EXTRINSIC"
67859,672,6,"EXTRINSIC"
67860,672,6,"EXTRINSIC"
67861,670,6,"EXTRINSIC"
67861,672,6,"EXTRINSIC"
67861,694,6,"EXTRINSIC"
67861,671,6,"EXTRINSIC"
67861,695,5,"EXTRINSIC"
67861,674,6,"EXTRINSIC"
67861,682,6,"EXTRINSIC"
67863,672,2,"EXTRINSIC"
67863,712,2,"EXTRINSIC"
67863,93,2,"EXTRINSIC"
67863,682,2,"EXTRINSIC"
67863,713,2,"EXTRINSIC"
67863,671,2,"EXTRINSIC"
67864,672,6,"EXTRINSIC"
67865,671,6,"EXTRINSIC"
67865,672,6,"EXTRINSIC"
67865,311,6,"EXTRINSIC"
67865,721,6,"EXTRINSIC"
67865,727,6,"EXTRINSIC"
67866,672,6,"EXTRINSIC"
67866,714,6,"EXTRINSIC"
67866,93,6,"EXTRINSIC"
67866,671,6,"EXTRINSIC"
67866,713,6,"EXTRINSIC"
67866,311,6,"EXTRINSIC"
67867,672,6,"EXTRINSIC"
67868,670,2,"EXTRINSIC"
67868,659,2,"EXTRINSIC"
67868,665,2,"EXTRINSIC"
67868,672,2,"EXTRINSIC"
67868,666,2,"EXTRINSIC"
67869,672,6,"EXTRINSIC"
67869,756,6,"EXTRINSIC"
67870,311,6,"EXTRINSIC"
67870,672,6,"EXTRINSIC"
67870,671,6,"EXTRINSIC"
67870,281,6,"EXTRINSIC"
67870,717,6,"EXTRINSIC"
67871,672,6,"EXTRINSIC"
67872,672,6,"EXTRINSIC"
67872,851,6,"EXTRINSIC"
67872,756,6,"EXTRINSIC"
67873,704,2,"EXTRINSIC"
67873,671,6,"EXTRINSIC"
67873,708,2,"EXTRINSIC"
67873,682,2,"EXTRINSIC"
67873,672,2,"EXTRINSIC"
67873,707,2,"EXTRINSIC"
67876,672,6,"EXTRINSIC"
67876,756,6,"EXTRINSIC"
67877,281,6,"EXTRINSIC"
67877,648,6,"EXTRINSIC"
67877,659,6,"EXTRINSIC"
67877,665,6,"EXTRINSIC"
67877,672,6,"EXTRINSIC"
67878,676,2,"EXTRINSIC"
67878,659,2,"EXTRINSIC"
67878,674,2,"EXTRINSIC"
67878,666,2,"EXTRINSIC"
67878,672,2,"EXTRINSIC"
67879,851,6,"EXTRINSIC"
67879,847,6,"EXTRINSIC"
67879,756,6,"EXTRINSIC"
67879,672,6,"EXTRINSIC"
67880,672,1,"EXTRINSIC"
67880,665,2,"EXTRINSIC"
67880,659,6,"EXTRINSIC"
67880,670,6,"EXTRINSIC"
67880,666,6,"EXTRINSIC"
67880,674,6,"EXTRINSIC"
67881,672,6,"EXTRINSIC"
67883,714,2,"EXTRINSIC"
67883,671,2,"EXTRINSIC"
67883,93,2,"EXTRINSIC"
67883,311,2,"EXTRINSIC"
67883,13,2,"EXTRINSIC"
67883,672,2,"EXTRINSIC"
67884,672,6,"EXTRINSIC"
67884,93,6,"EXTRINSIC"
67884,671,6,"EXTRINSIC"
67884,714,6,"EXTRINSIC"
67885,672,6,"EXTRINSIC"
67886,672,6,"EXTRINSIC"
67888,756,2,"EXTRINSIC"
67888,672,2,"EXTRINSIC"
67889,756,6,"EXTRINSIC"
67889,672,6,"EXTRINSIC"
67890,716,3,"EXTRINSIC"
67890,671,3,"EXTRINSIC"
67890,311,2,"EXTRINSIC"
67890,13,3,"EXTRINSIC"
67890,672,6,"EXTRINSIC"
67890,93,3,"EXTRINSIC"
67890,714,6,"EXTRINSIC"
67890,19,3,"EXTRINSIC"
67892,672,6,"EXTRINSIC"
67893,672,2,"EXTRINSIC"
67895,670,4,"EXTRINSIC"
67895,699,4,"EXTRINSIC"
67895,672,4,"EXTRINSIC"
67895,671,4,"EXTRINSIC"
67895,674,4,"EXTRINSIC"
67897,672,6,"EXTRINSIC"
67899,672,6,"EXTRINSIC"
67900,851,3,"EXTRINSIC"
67900,756,3,"EXTRINSIC"
67900,847,3,"EXTRINSIC"
67900,672,3,"EXTRINSIC"
67901,671,6,"EXTRINSIC"
67901,682,6,"EXTRINSIC"
67901,708,6,"EXTRINSIC"
67901,672,6,"EXTRINSIC"
67902,698,6,"EXTRINSIC"
67902,672,6,"EXTRINSIC"
67902,648,6,"EXTRINSIC"
67902,670,6,"EXTRINSIC"
67902,701,6,"EXTRINSIC"
67902,674,6,"EXTRINSIC"
67903,672,2,"EXTRINSIC"
67903,756,2,"EXTRINSIC"
67904,659,6,"EXTRINSIC"
67904,674,6,"EXTRINSIC"
67904,676,6,"EXTRINSIC"
67904,672,6,"EXTRINSIC"
67906,672,6,"EXTRINSIC"
67906,674,6,"EXTRINSIC"
67906,659,6,"EXTRINSIC"
67906,676,6,"EXTRINSIC"
67906,677,6,"EXTRINSIC"
67907,756,6,"EXTRINSIC"
67907,672,6,"EXTRINSIC"
67909,672,6,"EXTRINSIC"
67910,670,4,"EXTRINSIC"
67910,695,4,"EXTRINSIC"
67910,698,4,"EXTRINSIC"
67910,671,6,"EXTRINSIC"
67910,672,4,"EXTRINSIC"
67910,674,4,"EXTRINSIC"
67911,732,6,"EXTRINSIC"
67911,674,6,"EXTRINSIC"
67911,729,6,"EXTRINSIC"
67911,728,6,"EXTRINSIC"
67911,311,6,"EXTRINSIC"
67912,697,2,"EXTRINSIC"
67912,672,6,"EXTRINSIC"
67912,682,6,"EXTRINSIC"
67912,671,6,"EXTRINSIC"
67912,695,6,"EXTRINSIC"
67912,670,6,"EXTRINSIC"
67912,674,6,"EXTRINSIC"
67913,756,2,"EXTRINSIC"
67913,672,2,"EXTRINSIC"
67914,672,6,"EXTRINSIC"
67914,851,6,"EXTRINSIC"
67914,756,6,"EXTRINSIC"
67915,665,4,"EXTRINSIC"
67915,672,4,"EXTRINSIC"
67915,671,4,"EXTRINSIC"
67915,673,6,"EXTRINSIC"
67915,666,4,"EXTRINSIC"
67915,674,4,"EXTRINSIC"
67916,674,6,"EXTRINSIC"
67916,659,6,"EXTRINSIC"
67916,672,6,"EXTRINSIC"
67916,666,6,"EXTRINSIC"
67916,665,2,"EXTRINSIC"
67916,670,6,"EXTRINSIC"
67918,674,2,"EXTRINSIC"
67918,672,2,"EXTRINSIC"
67918,93,2,"EXTRINSIC"
67918,682,2,"EXTRINSIC"
67918,671,2,"EXTRINSIC"
67919,672,6,"EXTRINSIC"
67919,93,6,"EXTRINSIC"
67919,714,6,"EXTRINSIC"
67919,671,6,"EXTRINSIC"
67920,756,4,"EXTRINSIC"
67920,672,4,"EXTRINSIC"
67920,851,4,"EXTRINSIC"
67922,672,6,"EXTRINSIC"
67923,672,2,"EXTRINSIC"
67926,648,6,"EXTRINSIC"
67926,665,6,"EXTRINSIC"
67926,666,6,"EXTRINSIC"
67926,672,6,"EXTRINSIC"
67926,659,6,"EXTRINSIC"
67927,648,6,"EXTRINSIC"
67927,704,6,"EXTRINSIC"
67927,671,6,"EXTRINSIC"
67927,672,6,"EXTRINSIC"
67928,665,2,"EXTRINSIC"
67928,666,2,"EXTRINSIC"
67928,648,2,"EXTRINSIC"
67928,659,2,"EXTRINSIC"
67928,672,2,"EXTRINSIC"
67929,756,6,"EXTRINSIC"
67929,672,6,"EXTRINSIC"
67929,851,6,"EXTRINSIC"
67934,682,6,"EXTRINSIC"
67934,93,6,"EXTRINSIC"
67934,671,6,"EXTRINSIC"
67934,672,6,"EXTRINSIC"
67934,674,6,"EXTRINSIC"
67935,677,3,"EXTRINSIC"
67935,674,4,"EXTRINSIC"
